ItemID,OutletID,TotalSales,Rating
FDY21,OUT019,196.011,3.8
DRG37,OUT019,154.3972,3.8
FDT60,OUT019,123.8388,3.8
FDW48,OUT019,81.8618,3.8
FDG02,OUT019,191.9188,3.8
FDG32,OUT019,222.0772,3.8
DRI11,OUT019,115.9834,3.8
NCN29,OUT019,48.2034,3.8
NCB31,OUT019,262.291,3.8
NCN43,OUT019,121.373,3.8
FDG12,OUT019,121.3098,3.8
FDV60,OUT019,198.011,3.8
FDZ32,OUT019,107.1964,3.8
NCF55,OUT046,33.3874,3.8
FDA11,OUT046,92.5436,3.8
FDO12,OUT046,194.4452,3.8
FDE38,OUT046,164.2842,3.8
DRD15,OUT046,232.8642,3.8
FDE53,OUT046,106.428,3.8
FDB45,OUT046,105.5306,3.8
NCZ29,OUT046,125.2362,3.8
NCF06,OUT046,257.9962,3.8
NCT18,OUT046,179.6976,3.8
FDY51,OUT046,220.0798,3.8
NCK31,OUT046,50.6666,3.8
FDQ58,OUT046,154.434,3.8
FDP34,OUT046,155.563,3.8
FDP10,OUT046,107.0622,3.8
DRE12,OUT046,114.586,3.8
FDX12,OUT046,241.8196,3.8
FDL51,OUT046,213.9876,3.8
FDW43,OUT046,226.3036,3.8
FDM15,OUT046,149.9366,3.8
FDM45,OUT046,119.6756,3.8
FDR22,OUT046,110.5544,3.8
FDP52,OUT046,230.201,3.8
NCY41,OUT045,37.6532,3.8
NCK42,OUT045,214.5192,3.8
FDG24,OUT017,83.125,3.8
NCD31,OUT017,165.8526,3.8
FDW35,OUT045,43.8454,3.8
FDT59,OUT045,231.9668,3.8
FDY27,OUT045,178.0344,3.8
FDU02,OUT045,228.8352,3.8
NCU53,OUT045,163.7842,3.8
NCZ29,OUT045,127.7362,3.8
NCJ18,OUT045,119.8124,3.8
NCH07,OUT045,158.7604,3.8
NCO42,OUT045,145.1102,3.8
NCL19,OUT045,143.447,3.8
FDE22,OUT045,159.692,3.8
FDN10,OUT045,120.3124,3.8
FDK34,OUT045,236.3564,3.8
FDM10,OUT045,214.0218,3.8
FDT60,OUT017,124.1388,3.8
FDU48,OUT017,133.3284,3.8
FDM13,OUT017,133.0626,3.8
FDW37,OUT017,90.9488,3.8
FDW49,OUT017,180.2002,3.8
FDD04,OUT017,142.4154,3.8
FDZ20,OUT017,255.7356,3.8
FDM56,OUT017,107.9912,3.8
NCO41,OUT017,100.1384,3.8
NCH07,OUT017,158.1604,3.8
NCC18,OUT017,172.4422,3.8
FDK55,OUT017,87.7172,3.8
NCN55,OUT017,239.2538,3.8
NCQ38,OUT017,104.528,3.8
FDT46,OUT017,51.9008,3.8
FDN10,OUT017,118.9124,3.8
FDA10,OUT017,123.2072,3.8
FDA34,OUT017,171.808,3.8
FDE59,OUT017,36.6532,3.8
FDS36,OUT045,108.157,3.8
FDI12,OUT045,88.3856,3.8
FDX36,OUT045,226.5404,3.8
FDH60,OUT045,197.911,3.8
FDS59,OUT045,110.657,3.8
FDK25,OUT045,168.2474,3.8
FDH50,OUT045,185.9266,3.8
FDR55,OUT045,190.3872,3.8
FDZ39,OUT045,102.599,3.8
FDE10,OUT045,131.4626,3.8
FDM45,OUT045,119.3756,3.8
FDF34,OUT045,196.5084,3.8
FDY60,OUT017,144.8128,3.8
FDB04,OUT017,89.4856,3.8
FDH52,OUT017,61.5194,3.8
FDX52,OUT017,194.982,3.8
FDR44,OUT017,129.6968,3.8
FDV20,OUT017,129.0678,3.8
FDV27,OUT017,90.4514,3.8
FDI34,OUT017,229.3668,3.8
FDW58,OUT035,107.1622,3.8
FDU36,OUT035,97.8384,3.8
FDB60,OUT035,194.6136,3.8
FDI26,OUT035,177.9344,3.8
FDR49,OUT035,46.1376,3.8
FDY13,OUT035,78.067,3.8
FDT02,OUT035,34.4874,3.8
NCP18,OUT035,151.0708,3.8
NCX18,OUT035,195.011,3.8
NCB43,OUT035,187.6898,3.8
FDE47,OUT035,126.3046,3.8
FDS36,OUT035,109.857,3.8
FDM12,OUT035,188.6214,3.8
FDB26,OUT035,52.564,3.8
FDH56,OUT035,117.3492,3.8
FDU31,OUT035,216.7508,3.8
FDG10,OUT035,55.8588,3.8
FDS58,OUT035,161.1578,3.8
DRM49,OUT035,46.6086,3.8
NCS42,OUT035,91.2146,3.8
FDU23,OUT010,166.0184,3.8
FDX01,OUT010,118.115,3.8
FDA43,OUT010,194.8794,3.8
NCN29,OUT010,49.1034,3.8
NCZ30,OUT010,121.4098,3.8
NCH30,OUT010,112.986,3.8
FDL46,OUT010,119.5466,3.8
FDE17,OUT010,152.2366,3.8
FDQ08,OUT010,63.1536,3.8
FDT32,OUT010,188.8214,3.8
FDM09,OUT010,169.979,3.8
FDD10,OUT010,177.2344,3.8
FDS21,OUT010,61.9194,3.8
FDW49,OUT013,179.2002,3.8
FDW11,OUT013,60.4194,3.8
FDH27,OUT013,145.8128,3.8
FDU07,OUT013,151.8366,3.8
FDI32,OUT013,117.1834,3.8
DRK23,OUT013,254.804,3.8
NCJ17,OUT013,85.5224,3.8
NCY29,OUT013,55.593,3.8
NCO54,OUT013,57.1614,3.8
NCN19,OUT013,189.853,3.8
NCQ38,OUT013,105.528,3.8
FDZ36,OUT013,188.324,3.8
FDL24,OUT013,173.0422,3.8
FDV60,OUT013,197.211,3.8
FDJ38,OUT013,188.553,3.8
FDD38,OUT013,101.2674,3.8
FDD40,OUT013,193.8162,3.8
FDS16,OUT013,145.676,3.8
FDY03,OUT013,111.8202,3.8
FDO09,OUT013,261.491,3.8
FDV22,OUT013,157.463,3.8
FDW35,OUT018,42.8454,3.8
FDH24,OUT018,157.5288,3.8
FDA38,OUT018,239.1538,3.8
FDB51,OUT018,61.4852,3.8
FDV02,OUT018,170.4106,3.8
FDX50,OUT018,108.9228,3.8
FDR26,OUT018,177.2028,3.8
FDP04,OUT018,62.5168,3.8
FDI52,OUT018,121.7072,3.8
NCO17,OUT018,120.944,3.8
NCK53,OUT018,98.1042,3.8
NCL41,OUT018,36.2216,3.8
NCD42,OUT018,39.7506,3.8
NCX17,OUT018,233.03,3.8
NCP02,OUT018,59.2562,3.8
NCC55,OUT018,36.0848,3.8
FDK15,OUT018,100.5042,3.8
NCO43,OUT018,100.5016,3.8
FDQ34,OUT018,104.9622,3.8
FDB59,OUT018,200.0084,3.8
DRA12,OUT018,142.0154,3.8
DRH49,OUT018,83.8592,3.8
FDZ36,OUT018,187.724,3.8
FDB49,OUT018,98.5384,3.8
FDU49,OUT018,86.054,3.8
FDX27,OUT018,94.3436,3.8
FDQ31,OUT018,87.0856,3.8
FDG08,OUT018,170.8764,3.8
FDO19,OUT018,47.9034,3.8
FDI20,OUT027,211.5586,3.8
FDX24,OUT027,94.4462,3.8
FDO50,OUT027,93.0804,3.8
FDV49,OUT027,262.6226,3.8
FDD29,OUT027,255.3698,3.8
FDE09,OUT027,111.5228,3.8
FDJ32,OUT027,62.5536,3.8
FDN32,OUT027,185.6266,3.8
FDZ56,OUT027,168.2474,3.8
DRI23,OUT027,159.6578,3.8
DRL47,OUT027,127.5362,3.8
NCB07,OUT027,197.411,3.8
NCF42,OUT027,176.1712,3.8
NCK06,OUT027,123.1756,3.8
NCM07,OUT027,83.9908,3.8
NCO02,OUT027,67.5142,3.8
FDI57,OUT027,195.7768,3.8
FDE46,OUT027,150.7366,3.8
FDJ36,OUT027,104.5332,3.8
FDB38,OUT027,159.692,3.8
FDD26,OUT027,186.5924,3.8
FDR01,OUT027,200.1742,3.8
FDR25,OUT027,263.7884,3.8
FDN03,OUT027,248.6408,3.8
FDR27,OUT027,130.7942,3.8
FDU51,OUT027,178.7028,3.8
FDX39,OUT027,209.7586,3.8
FDT09,OUT027,133.2284,3.8
FDQ20,OUT027,40.8138,3.8
FDX07,OUT010,182.095,3.7
FDO23,OUT045,93.1436,3.7
FDX10,OUT027,36.9874,3.7
FDL12,OUT046,60.622,3.7
FDY21,OUT046,194.511,3.7
NCP18,OUT027,149.9708,3.7
DRB48,OUT013,38.7822,3.7
NCO26,OUT046,116.0492,3.7
FDA45,OUT035,178.237,3.7
FDR07,OUT027,97.0094,3.7
NCB30,OUT027,198.8084,3.7
FDX49,OUT027,232.63,3.7
FDS45,OUT019,107.3622,3.7
FDY59,OUT049,94.3462,3.7
FDW43,OUT049,226.8036,3.7
NCM07,OUT035,82.4908,3.7
NCM55,OUT010,184.7924,3.7
FDK20,OUT049,124.0072,3.7
DRK23,OUT018,254.104,3.7
FDX33,OUT027,159.4578,3.7
FDY02,OUT017,264.791,3.7
FDD50,OUT046,168.1132,3.7
FDK34,OUT013,240.2564,3.7
FDE35,OUT010,58.8904,3.7
FDS21,OUT018,62.0194,3.7
FDQ56,OUT035,85.6908,3.7
FDH10,OUT013,195.0478,3.7
FDR14,OUT017,55.5298,3.7
FDO13,OUT017,166.3526,3.7
FDZ56,OUT013,168.1474,3.7
FDK40,OUT049,263.791,3.7
FDQ16,OUT049,110.3912,3.7
FDY31,OUT049,148.2418,3.7
FDW36,OUT049,106.8622,3.7
FDV50,OUT049,124.373,3.7
FDC41,OUT049,78.067,3.7
DRN59,OUT049,45.206,3.7
NCN05,OUT049,182.295,3.7
NCS53,OUT049,160.3604,3.7
NCD07,OUT049,112.5518,3.7
NCC07,OUT049,104.5964,3.7
FDH34,OUT049,183.9582,3.7
FDP58,OUT049,220.7482,3.7
FDS57,OUT049,143.547,3.7
FDB59,OUT049,198.0084,3.7
FDK60,OUT049,95.2068,3.7
FDO01,OUT049,128.7994,3.7
FDR32,OUT049,227.5694,3.7
FDT32,OUT049,189.6214,3.7
DRB13,OUT049,188.653,3.7
FDN24,OUT019,54.3956,3.7
FDB09,OUT019,123.1046,3.7
NCE19,OUT019,54.5956,3.7
NCQ30,OUT019,120.5414,3.7
FDK27,OUT019,122.2756,3.7
FDP39,OUT019,53.7324,3.7
NCL07,OUT019,40.548,3.7
FDP46,OUT019,88.383,3.7
FDV46,OUT019,141.418,3.7
DRH13,OUT019,107.628,3.7
FDR01,OUT019,200.4742,3.7
FDU01,OUT019,185.1924,3.7
FDT07,OUT019,256.133,3.7
FDX60,OUT046,80.996,3.7
FDG16,OUT046,217.3192,3.7
FDH08,OUT046,229.601,3.7
FDR08,OUT046,110.7886,3.7
FDI20,OUT046,209.2586,3.7
FDM32,OUT046,91.083,3.7
NCV53,OUT046,237.988,3.7
NCG42,OUT046,129.831,3.7
NCO07,OUT046,213.756,3.7
DRI13,OUT046,216.7508,3.7
FDI36,OUT046,199.7426,3.7
FDO52,OUT046,172.5106,3.7
FDF56,OUT046,182.7976,3.7
NCB42,OUT045,117.6492,3.7
FDN44,OUT017,157.892,3.7
FDA32,OUT017,216.9192,3.7
FDT25,OUT045,121.7072,3.7
FDE26,OUT045,145.3786,3.7
FDG16,OUT045,215.1192,3.7
FDO32,OUT045,45.706,3.7
FDI20,OUT045,212.1586,3.7
DRL35,OUT045,43.277,3.7
NCL53,OUT045,175.4028,3.7
NCK30,OUT045,253.2698,3.7
NCP43,OUT045,177.866,3.7
FDF22,OUT045,214.6218,3.7
FDT48,OUT017,199.8084,3.7
FDU25,OUT017,57.3246,3.7
FDO04,OUT017,54.6614,3.7
FDG29,OUT017,41.7454,3.7
NCO17,OUT017,121.444,3.7
NCZ30,OUT017,119.1098,3.7
FDK27,OUT017,119.9756,3.7
DRL49,OUT017,144.3812,3.7
FDN56,OUT045,145.5786,3.7
FDV56,OUT045,109.3596,3.7
FDU20,OUT045,122.2098,3.7
FDV33,OUT045,258.3304,3.7
FDN22,OUT045,252.4724,3.7
FDB23,OUT045,223.8062,3.7
FDT35,OUT017,167.6816,3.7
FDD38,OUT017,101.9674,3.7
FDI40,OUT017,100.6358,3.7
FDB29,OUT017,114.7176,3.7
FDK10,OUT017,180.366,3.7
FDT09,OUT017,130.0284,3.7
FDO12,OUT035,195.8452,3.7
FDU23,OUT035,163.1184,3.7
FDJ50,OUT035,53.3982,3.7
FDX02,OUT035,225.9404,3.7
DRE03,OUT035,45.5718,3.7
FDK16,OUT035,97.0094,3.7
FDG04,OUT035,188.9898,3.7
FDB53,OUT035,148.3392,3.7
NCW17,OUT035,129.3994,3.7
NCP05,OUT035,152.0024,3.7
NCT42,OUT035,149.4392,3.7
NCT30,OUT035,47.2718,3.7
NCE18,OUT035,248.375,3.7
FDL33,OUT035,197.2452,3.7
FDM21,OUT035,259.4646,3.7
FDQ47,OUT035,33.7874,3.7
FDN49,OUT035,41.648,3.7
FDE51,OUT035,43.8086,3.7
FDZ26,OUT035,239.6222,3.7
FDQ40,OUT035,177.2712,3.7
FDI40,OUT035,99.7358,3.7
FDJ40,OUT035,110.0912,3.7
FDV19,OUT035,160.9578,3.7
FDN58,OUT035,231.5984,3.7
FDL14,OUT035,157.3972,3.7
FDB28,OUT010,196.3426,3.7
FDJ41,OUT010,261.2594,3.7
FDJ28,OUT010,193.3162,3.7
FDS40,OUT010,35.219,3.7
FDE09,OUT010,110.7228,3.7
NCX05,OUT010,117.6492,3.7
NCA54,OUT010,178.7318,3.7
NCB07,OUT010,196.211,3.7
FDK46,OUT010,258.362,3.7
FDV09,OUT010,146.6734,3.7
FDJ03,OUT010,47.8692,3.7
FDU26,OUT010,120.3782,3.7
FDO56,OUT010,119.1808,3.7
FDT15,OUT010,182.295,3.7
FDB60,OUT010,195.0136,3.7
FDO36,OUT013,179.166,3.7
FDT25,OUT013,123.4072,3.7
FDR49,OUT013,46.5376,3.7
FDQ52,OUT013,247.4434,3.7
FDI52,OUT013,121.4072,3.7
FDX44,OUT013,88.5172,3.7
FDG57,OUT013,47.5034,3.7
NCB54,OUT013,126.7336,3.7
NCR05,OUT013,196.5084,3.7
NCH07,OUT013,159.5604,3.7
NCL42,OUT013,246.7144,3.7
NCO30,OUT013,181.8608,3.7
NCC07,OUT013,103.1964,3.7
FDK45,OUT013,111.686,3.7
FDI22,OUT013,208.9612,3.7
FDP10,OUT013,107.6622,3.7
DRE12,OUT013,113.286,3.7
DRJ49,OUT013,129.9652,3.7
FDX47,OUT013,156.5288,3.7
FDA03,OUT013,144.9102,3.7
DRM49,OUT013,43.0086,3.7
FDD47,OUT013,171.3448,3.7
NCD06,OUT013,46.306,3.7
FDZ26,OUT013,240.6222,3.7
FDA44,OUT018,55.093,3.7
FDT38,OUT018,85.3566,3.7
FDT04,OUT018,40.8822,3.7
FDK52,OUT018,224.1062,3.7
FDS07,OUT018,113.6518,3.7
FDF32,OUT018,196.3426,3.7
NCV41,OUT018,110.3228,3.7
NCH54,OUT018,160.692,3.7
FDJ07,OUT018,118.115,3.7
FDL15,OUT018,153.6682,3.7
NCM07,OUT018,85.1908,3.7
FDI57,OUT018,196.0768,3.7
FDA10,OUT018,122.7072,3.7
FDL46,OUT018,117.3466,3.7
FDC35,OUT018,206.1638,3.7
FDI36,OUT018,196.9426,3.7
FDW02,OUT018,126.2704,3.7
FDZ28,OUT018,125.8678,3.7
FDF08,OUT018,89.8856,3.7
FDV49,OUT018,264.7226,3.7
FDU19,OUT018,173.8422,3.7
FDZ52,OUT027,109.1886,3.7
NCA42,OUT027,158.0604,3.7
NCQ50,OUT027,211.9218,3.7
FDU39,OUT027,58.3562,3.7
FDF58,OUT027,64.551,3.7
FDH34,OUT027,186.6582,3.7
FDK57,OUT027,120.044,3.7
FDM10,OUT027,215.1218,3.7
FDQ22,OUT027,40.9822,3.7
DRI01,OUT027,173.1422,3.7
FDT24,OUT027,75.9328,3.7
FDT47,OUT027,95.9068,3.7
FDD40,OUT027,193.6162,3.7
FDG56,OUT027,60.5536,3.7
FDQ45,OUT027,185.3608,3.7
DRC01,OUT027,48.4692,3.7
FDD59,OUT027,81.896,3.7
FDO10,OUT013,57.6588,3.6
FDG02,OUT017,189.6188,3.6
FDH14,OUT013,141.1838,3.6
FDG12,OUT045,121.3098,3.6
NCC31,OUT035,154.5972,3.6
FDW11,OUT018,61.9194,3.6
FDE40,OUT027,62.9194,3.6
FDG33,OUT027,170.4764,3.6
FDA33,OUT045,148.0076,3.6
FDC15,OUT017,155.5288,3.6
DRB48,OUT046,39.3822,3.6
FDK48,OUT046,76.8354,3.6
FDH45,OUT035,42.8796,3.6
FDW22,OUT049,222.9114,3.6
FDO27,OUT018,95.2752,3.6
FDS33,OUT027,86.9514,3.6
NCZ06,OUT013,252.2698,3.6
FDA52,OUT045,178.437,3.6
FDM60,OUT018,41.5138,3.6
FDO10,OUT010,58.3588,3.6
FDD36,OUT049,119.8124,3.6
FDU02,OUT049,228.6352,3.6
FDB08,OUT049,158.7578,3.6
DRM23,OUT049,172.0422,3.6
NCD31,OUT049,166.0526,3.6
FDV37,OUT049,196.0426,3.6
FDT55,OUT049,156.4946,3.6
FDL16,OUT019,47.106,3.6
DRK11,OUT019,148.0392,3.6
NCM26,OUT019,153.934,3.6
FDK09,OUT019,227.5352,3.6
FDT46,OUT019,52.1008,3.6
FDP13,OUT019,41.548,3.6
FDO03,OUT019,230.5352,3.6
FDO09,OUT019,262.891,3.6
FDD17,OUT046,235.9906,3.6
FDC20,OUT046,54.0272,3.6
NCI18,OUT046,224.5746,3.6
FDW13,OUT046,52.5324,3.6
FDA50,OUT046,98.341,3.6
FDT43,OUT046,51.2324,3.6
FDD57,OUT046,96.0094,3.6
DRG11,OUT046,108.9596,3.6
NCB30,OUT046,199.9084,3.6
NCR50,OUT046,151.634,3.6
FDX21,OUT046,111.1912,3.6
FDJ46,OUT046,174.2054,3.6
FDX45,OUT046,156.163,3.6
FDN23,OUT046,146.4444,3.6
FDV52,OUT046,118.0466,3.6
FDQ07,OUT046,221.8456,3.6
FDX56,OUT046,209.0638,3.6
NCE43,OUT046,170.8448,3.6
NCD07,OUT017,115.4518,3.6
FDX13,OUT045,250.2092,3.6
FDR26,OUT045,178.3028,3.6
FDD05,OUT045,120.9098,3.6
FDQ20,OUT045,41.6138,3.6
NCI29,OUT045,140.9154,3.6
NCP55,OUT045,55.6614,3.6
FDI46,OUT045,251.9724,3.6
FDI33,OUT045,91.0146,3.6
DRE49,OUT045,151.9024,3.6
FDF02,OUT017,102.499,3.6
NCP05,OUT017,151.7024,3.6
NCW30,OUT017,257.8962,3.6
NCL54,OUT017,174.5054,3.6
NCF42,OUT017,176.7712,3.6
NCP30,OUT017,39.3822,3.6
NCO43,OUT017,100.0016,3.6
FDC46,OUT017,184.0266,3.6
FDL13,OUT045,234.93,3.6
FDE41,OUT045,85.9566,3.6
FDR27,OUT045,133.4942,3.6
FDL21,OUT045,39.348,3.6
FDZ36,OUT017,184.424,3.6
FDW12,OUT017,144.3444,3.6
FDK25,OUT017,168.3474,3.6
FDP08,OUT017,194.1478,3.6
FDM15,OUT017,152.4366,3.6
DRF60,OUT045,240.3564,3.6
FDX58,OUT017,181.295,3.6
FDP11,OUT035,218.7166,3.6
DRI39,OUT035,57.493,3.6
FDF04,OUT035,256.4304,3.6
FDY31,OUT035,148.2418,3.6
FDR43,OUT035,37.819,3.6
NCC30,OUT035,176.6344,3.6
FDQ10,OUT035,172.0422,3.6
FDL22,OUT035,91.0488,3.6
DRG13,OUT035,162.5526,3.6
FDM04,OUT035,52.0666,3.6
FDA04,OUT035,260.8962,3.6
FDE26,OUT010,143.0786,3.6
FDA19,OUT010,128.7994,3.6
NCJ30,OUT010,170.579,3.6
NCF18,OUT010,191.9504,3.6
DRA12,OUT010,143.0154,3.6
FDN03,OUT010,248.5408,3.6
FDV22,OUT010,157.563,3.6
NCA17,OUT013,148.4392,3.6
FDP38,OUT013,50.9008,3.6
FDD50,OUT013,168.4132,3.6
FDA50,OUT013,96.041,3.6
FDX20,OUT013,228.372,3.6
FDA56,OUT013,120.8414,3.6
FDB33,OUT013,158.1262,3.6
FDL44,OUT013,162.8894,3.6
DRH23,OUT013,55.2614,3.6
NCK29,OUT013,123.473,3.6
NCN43,OUT013,122.173,3.6
NCM19,OUT013,114.1202,3.6
FDC47,OUT013,229.9694,3.6
FDR10,OUT013,161.5552,3.6
FDP36,OUT013,52.3008,3.6
FDI04,OUT013,197.1426,3.6
FDU16,OUT013,85.2908,3.6
FDG56,OUT013,61.0536,3.6
FDF08,OUT013,88.4856,3.6
NCM54,OUT018,127.3678,3.6
FDV21,OUT018,126.0704,3.6
FDS12,OUT018,127.2362,3.6
FDX16,OUT018,148.005,3.6
FDM32,OUT018,88.183,3.6
NCM06,OUT018,153.9656,3.6
NCN18,OUT018,113.3544,3.6
NCF07,OUT018,102.0016,3.6
NCB43,OUT018,188.6898,3.6
FDV15,OUT018,102.3648,3.6
FDX34,OUT018,120.6098,3.6
DRJ24,OUT018,185.3924,3.6
FDT14,OUT018,121.844,3.6
FDT19,OUT018,172.808,3.6
FDI34,OUT018,231.4668,3.6
DRH51,OUT027,89.1856,3.6
FDU38,OUT027,192.9504,3.6
FDB32,OUT027,94.8778,3.6
FDS08,OUT027,178.437,3.6
DRG23,OUT027,151.2682,3.6
NCK18,OUT027,164.1184,3.6
NCT42,OUT027,151.0392,3.6
NCV30,OUT027,62.351,3.6
FDL48,OUT027,46.8034,3.6
FDA02,OUT027,143.5786,3.6
FDR32,OUT027,226.7694,3.6
FDZ39,OUT027,103.499,3.6
FDI21,OUT027,63.9168,3.6
FDO46,OUT027,187.3872,3.6
FDW21,OUT027,98.8358,3.6
FDI16,OUT027,52.564,3.6
FDH17,OUT045,96.9726,3.5
FDV10,OUT035,42.3112,3.5
FDM20,OUT018,246.9144,3.5
FDH35,OUT045,164.7526,3.5
FDI04,OUT018,197.6426,3.5
NCD06,OUT046,45.406,3.5
FDB35,OUT013,92.9804,3.5
DRE49,OUT017,153.0024,3.5
FDU55,OUT045,260.6278,3.5
FDL27,OUT049,66.3826,3.5
FDB27,OUT046,195.2768,3.5
FDH19,OUT046,175.4738,3.5
FDZ13,OUT018,51.935,3.5
FDH57,OUT046,133.6284,3.5
FDL52,OUT013,39.7506,3.5
FDC15,OUT010,156.7288,3.5
FDU21,OUT035,34.7558,3.5
FDL08,OUT013,245.9144,3.5
NCQ05,OUT013,151.6708,3.5
FDD58,OUT035,99.77,3.5
FDV45,OUT046,186.4556,3.5
NCX42,OUT013,164.5526,3.5
FDP19,OUT046,128.1652,3.5
FDL38,OUT019,88.4172,3.5
DRF23,OUT010,172.8396,3.5
FDH12,OUT049,105.128,3.5
FDM39,OUT049,178.6002,3.5
NCC43,OUT049,249.5066,3.5
NCP54,OUT049,122.873,3.5
NCG30,OUT049,124.4046,3.5
NCN07,OUT049,129.9284,3.5
FDP34,OUT049,157.663,3.5
DRD13,OUT049,65.2168,3.5
FDR37,OUT049,181.2292,3.5
FDS16,OUT049,147.876,3.5
FDF21,OUT049,191.653,3.5
FDR19,OUT049,147.6102,3.5
FDS33,OUT049,90.0514,3.5
FDT33,OUT049,168.7158,3.5
FDI10,OUT049,173.5422,3.5
FDY52,OUT019,59.3536,3.5
FDY09,OUT019,173.8054,3.5
FDH31,OUT019,98.2042,3.5
DRA24,OUT019,163.2868,3.5
FDO24,OUT046,158.8604,3.5
FDL04,OUT046,106.5622,3.5
FDZ44,OUT046,117.1808,3.5
FDA56,OUT046,123.1414,3.5
DRN47,OUT046,179.166,3.5
NCA17,OUT046,148.8392,3.5
NCL07,OUT046,41.048,3.5
FDM46,OUT046,94.712,3.5
FDT24,OUT046,76.2328,3.5
FDX35,OUT046,228.2036,3.5
FDL02,OUT046,107.4622,3.5
FDT52,OUT046,245.8144,3.5
FDN16,OUT046,102.199,3.5
FDA28,OUT046,127.4362,3.5
FDW55,OUT046,248.6092,3.5
FDG58,OUT046,156.1972,3.5
FDV32,OUT045,64.751,3.5
FDP04,OUT045,65.2168,3.5
FDG45,OUT045,210.4902,3.5
FDS20,OUT045,181.5292,3.5
FDN31,OUT045,187.953,3.5
FDC44,OUT045,114.1518,3.5
DRH36,OUT045,73.9696,3.5
DRF37,OUT045,263.591,3.5
FDS35,OUT017,64.6826,3.5
FDG50,OUT017,92.4146,3.5
FDF14,OUT017,151.934,3.5
FDN02,OUT017,208.2638,3.5
FDX19,OUT017,232.6958,3.5
DRN59,OUT017,47.306,3.5
NCB54,OUT017,126.2336,3.5
NCK53,OUT017,99.3042,3.5
NCB19,OUT017,86.4882,3.5
NCU18,OUT017,140.5496,3.5
NCW06,OUT017,193.1162,3.5
NCN14,OUT017,185.2608,3.5
FDZ58,OUT017,123.7072,3.5
DRJ37,OUT017,150.4024,3.5
FDU19,OUT045,170.5422,3.5
FDT56,OUT045,56.0246,3.5
FDX46,OUT045,58.7562,3.5
DRZ11,OUT045,123.3388,3.5
FDE35,OUT045,60.2904,3.5
FDI48,OUT017,51.4666,3.5
FDP01,OUT017,151.7682,3.5
FDH40,OUT017,81.7276,3.5
FDP52,OUT017,228.601,3.5
FDG56,OUT017,63.2536,3.5
FDZ51,OUT017,96.9094,3.5
NCI54,OUT045,109.6912,3.5
FDW04,OUT045,131.531,3.5
FDY59,OUT035,91.3462,3.5
FDY48,OUT035,104.3332,3.5
FDW01,OUT035,153.4682,3.5
FDG53,OUT035,138.518,3.5
FDB32,OUT035,93.9778,3.5
NCP43,OUT035,180.566,3.5
NCI31,OUT035,37.819,3.5
FDF22,OUT035,212.6218,3.5
FDT34,OUT035,106.7964,3.5
FDJ46,OUT035,174.4054,3.5
DRC49,OUT035,145.8128,3.5
FDZ34,OUT035,192.082,3.5
FDA22,OUT035,168.6158,3.5
FDG47,OUT035,261.9252,3.5
FDR37,OUT035,183.1292,3.5
FDX46,OUT035,60.4562,3.5
FDS12,OUT010,126.8362,3.5
FDG50,OUT010,89.7146,3.5
FDP25,OUT010,216.7824,3.5
FDA15,OUT010,248.9092,3.5
FDI56,OUT010,92.2146,3.5
DRD25,OUT010,115.086,3.5
DRJ24,OUT010,184.3924,3.5
FDP59,OUT010,104.5648,3.5
FDA07,OUT010,122.6072,3.5
FDU33,OUT010,45.1402,3.5
FDV34,OUT010,73.0038,3.5
DRF15,OUT013,151.934,3.5
FDX09,OUT013,177.737,3.5
FDH41,OUT013,214.5534,3.5
FDN31,OUT013,191.253,3.5
DRK47,OUT013,230.2694,3.5
NCK54,OUT013,117.615,3.5
NCG18,OUT013,101.6332,3.5
FDC58,OUT013,43.8428,3.5
FDA45,OUT013,175.737,3.5
DRF37,OUT013,261.591,3.5
FDM36,OUT013,170.4422,3.5
FDB37,OUT013,240.7538,3.5
FDY38,OUT013,231.23,3.5
FDA02,OUT013,143.0786,3.5
FDK08,OUT013,100.1016,3.5
FDJ22,OUT013,189.7504,3.5
FDF02,OUT018,101.299,3.5
FDF41,OUT018,245.846,3.5
FDG04,OUT018,185.0898,3.5
FDC56,OUT018,121.744,3.5
DRK47,OUT018,230.2694,3.5
NCV53,OUT018,238.188,3.5
NCN30,OUT018,98.141,3.5
NCO42,OUT018,146.7102,3.5
FDA34,OUT018,173.908,3.5
FDG47,OUT018,261.3252,3.5
FDI60,OUT018,62.951,3.5
FDF24,OUT018,83.1934,3.5
FDG20,OUT018,178.4028,3.5
FDG09,OUT018,187.1556,3.5
FDE10,OUT018,130.5626,3.5
FDV23,OUT027,125.7046,3.5
FDX13,OUT027,249.1092,3.5
FDD51,OUT027,45.2744,3.5
FDY50,OUT027,88.7172,3.5
FDE32,OUT027,39.6506,3.5
FDG44,OUT027,55.7298,3.5
FDL44,OUT027,162.7894,3.5
NCO41,OUT027,96.9384,3.5
NCU29,OUT027,144.476,3.5
NCD55,OUT027,42.4454,3.5
NCG54,OUT027,172.3106,3.5
FDK33,OUT027,213.456,3.5
DRG01,OUT027,74.767,3.5
DRH01,OUT027,172.8738,3.5
FDW60,OUT027,177.037,3.5
FDZ50,OUT027,184.2608,3.5
FDA52,OUT027,177.037,3.5
FDG10,OUT027,57.2588,3.5
FDN15,OUT049,141.618,3.4
FDP33,OUT018,256.6672,3.4
NCW29,OUT049,130.431,3.4
FDX25,OUT018,181.2292,3.4
